Data,Município ,Campanha,Módulo,Transecto,Parcela,Ponto,Tipo de Parcela,Coordenadas UTM (X),Coordenadas UTM (Y),Ordem,Família,Subfamília,Espécie,Tipo Amostragem,Núm. Ind. (Colônias/Encontros),Núm. ID (campo),Instituição para Tombamento,Tombo,OBS,,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,3Aa,MZUSP,,"No solo, emaranhado de raízes.",,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,2Aa,MZUSP,,Solo,,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,3Ba,MZUSP,,"""Caminhozinho"" sobre raiz, no solo.",,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Nasutitermes gaigei,,1,2Bb,MZUSP,,Galhinho morto.,,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes guayanae,,1,1Ba,MZUSP,,"Em um galho, na periferia.",,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,2Ba,MZUSP,,No outro tronco caído.,,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,3Ba,MZUSP,,Em galho podre.,,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Nasutitermitinae,Nasutitermes sp. 01,,1,1Ca,MZUSP,,"Em galho morto, em galerias por dentro.",,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Nasutitermitinae,Nasutitermes sp. 01,,1,3Aa,MZUSP,,Em galho seco.,,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Cb,MZUSP,,"Em ninho abandonado, aprox. 15 cm altura, diversas spp.",,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Cb,MZUSP,,Em mini-tronquinho carcomido e no solo logo abaixo (Embirat. E Rhinot. [Dolichot.?]),,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Aa,MZUSP,,Pequeno pedaço de madeira enterrado.,,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Syntermitinae,Cornitermes pugnax,,1,4Aa,MZUSP,MZUSP 14561,Na serrapilheira.,,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Cornitermes weberi,,1,2Ab,MZUSP,MZUSP 14649,Em ninho abandonado.,,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Cyrilliotermes angulariceps,,1,1Ea,MZUSP,MZUSP 14814,"No solo, aprox. 5 cm profund.",,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,2Ca,MZUSP,,Em mini-tronquinho carcomido e no solo logo abaixo (Embirat. E Rhinot. [Dolichot.?]),,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,3Aa,MZUSP,,"Em ninho epígo, aprox. 30 cm alt.",,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,3Ca,MZUSP,,"No solo, em meio a massa de raízes.",,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Paracurvitermes manni,,1,2Ca,MZUSP,,"Em ninho abandonado, aprox. 15 cm altura, diversas spp.",,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Syntermes peruanus,,1,2Aa,MZUSP,MZUSP 14750,"No solo, escavando.",,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Syntermitinae,Syntermes spinosus,,1,1Aa,MZUSP,MZUSP 14745,"Embaixo do tronco grande na parcela, as formigas de ferroada dolorida se espalharam para todos os lados.",,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Termitinae,Crepititermes verruculosus,,1,2Ba,MZUSP,,Galhinho morto.,,,,,,,,,,,,,,
02/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P3,1000,Terrestre,9023187,382471,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,1Ba,MZUSP,,"Galho morto , meio apodrecido, mas não carcomido.",,,,,,,,,,,,,,
02/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P3,1000,Terrestre,9023187,382471,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,4Ab,MZUSP,,Galho morto com galerias internas.,,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,4Ca,MZUSP,,"No solo e no emaranhado de raízes, dentro de alguns galhos no solo.",,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,1Aa,MZUSP,,"Galho morto, carcomido.",,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,2Ba,MZUSP,,"Solo, em galho (aprox. 10 cm comp.)",,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,3Aa,MZUSP,,Em galho morto,,,,,,,,,,,,,,
02/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P3,1000,Terrestre,9023187,382471,,Termitidae,Termitinae,Neocapritermes sp. 1,,1,4Aa,MZUSP,,Galho morto com galerias internas.,,,,,,,,,,,,,,
01/06/11,"Teotônio, Porto Velho, RO",4,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Planicapritermes planiceps,,1,2Ba,MZUSP,,No solo.,,,,,,,,,,,,,,
27/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P4,2000,Terrestre,9023885,381719,,Rhinotermitidae,,Dolichorhinotermes latilabrum,,1,2Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P1,10,Terrestre,9022531,383193,,Rhinotermitidae,,Heterotermes tenuis,,1,2Aa,MZUSP,,Serapilheira,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P1,10,Terrestre,9022531,383193,,Rhinotermitidae,,Heterotermes tenuis,,1,4Ea,MZUSP,,Solo,,,,,,,,,,,,,,
27/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P4,2000,Terrestre,9023885,381719,,Rhinotermitidae,,Heterotermes tenuis,,1,3Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
27/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Nasutitermitinae,Angularitermes coninasus,,1,2Aa,MZUSP,,Ninho,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Nasutitermitinae,Atlantitermes sp. 2,,1,1Ba,MZUSP,,Solo (+ou- 10 cm de profundidade),,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,1Db,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,3Da,MZUSP,,Ninho,,,,,,,,,,,,,,
27/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,1Aa,MZUSP,,Entre pequenas raízes e em pequeno tronco caído no chão,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes gaigei,,1,4Ec,MZUSP,,Solo,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes guayanae,,1,1Ba,MZUSP,,Caminho no tronco de palmeira,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes guayanae,,1,4Ea,MZUSP,,Solo,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes sp. 01,,1,3Db,MZUSP,,Ninho,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Nasutitermitinae,Nasutitermes sp. 07,,1,1Aa,MZUSP,,Interior de talo de palmeira,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Aa,MZUSP,,Ninho abandonado,,,,,,,,,,,,,,
27/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,2Aa,MZUSP,,Solo,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Labiotermes labralis,,1,4Da,MZUSP,,Solo,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Syntermitinae,Labiotermes pelliceus,,1,4Ba,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Paracurvitermes manni,,1,1Ca,MZUSP,,Ninho interior de tronco bem podre,,,,,,,,,,,,,,
27/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Aa,MZUSP,,Solo +ou- 10 cm de profundidade,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Syntermes peruanus,,1,3Aa,MZUSP,,Solo,,,,,,,,,,,,,,
27/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Syntermitinae,Syntermes peruanus,,1,2Da,MZUSP,,Solo,,,,,,,,,,,,,,
27/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Syntermes peruanus,,1,2Ba,MZUSP,,Solo,,,,,,,,,,,,,,
27/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Syntermes peruanus,,1,4Aa,MZUSP,,Solo,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Syntermitinae,Syntermes spinosus,,1,4Ca,MZUSP,,Solo,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Crepititermes verruculosus,,1,3Ca,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
27/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,1Ba,MZUSP,,Dentro de casca de graveto,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Termitinae,Dentispicotermes sp. 1,,1,3Aa,MZUSP,,Solo,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Neocapritermes opacus,,1,3Ab,MZUSP,,Solo,,,,,,,,,,,,,,
27/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Termitinae,Neocapritermes talpa,,1,2Ca,MZUSP,,Solo,,,,,,,,,,,,,,
28/11/11,"Teotônio, Porto Velho, RO",6,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Termitinae,Termes sp. 1,,1,4Aa,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Rhinotermitidae,,Coptotermes testaceus,,1,4Aa,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Rhinotermitidae,,Dolichorhinotermes latilabrum,,1,3Bc,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Rhinotermitidae,,Heterotermes tenuis,,1,3Ba,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Rhinotermitidae,,Rhinotermes marginalis,,1,3Bb,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Caetetermes sp. 1,,1,1Da,MZUSP,,"Solo, Ninho? (foto)",,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Cyranotermes karipuna,,1,4Ab,MZUSP,,Galerias no solo e dentro de ninho de Cyranotermes,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,4Ca,MZUSP,,Em galeria na árvore,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,2Ba,MZUSP,,Graveto,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,4Aa,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,3Ca,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Nasutitermitinae,Nasutitermes sp. 01,,1,3Aa,MZUSP,,Tronco caído,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Nasutitermitinae,Nasutitermes sp. 06,,1,2Da,MZUSP,,Interior de tronquinho duro,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,4Db,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Aa,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ba,MZUSP,,Interior de graveto (aparentemente a colônia toda),,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Nasutitermitinae,Velocitermes sp. 2,,1,1Aa,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Cornitermes ovatus,,1,2Da,MZUSP,,Solo,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Syntermitinae,Cornitermes pugnax,,1,1Aa,MZUSP,,Tronco,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Embiratermes ignotus,,1,1Cc,MZUSP,,Solo,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,2Aa,MZUSP,,Interior de ninho de Embira de 25 cm de altura,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,2Ca,MZUSP,,Interior de tronquinho podre,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Labiotermes pelliceus,,1,2Cb,MZUSP,,Solo,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Paracurvitermes sp. 1,,1,4Ac,MZUSP,,Galerias no solo e dentro de ninho de Cyranotermes,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Syntermes aculeosus,,1,1Ca,MZUSP,,Solo,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Aa,MZUSP,,Solo,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Ba,MZUSP,,Solo,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Syntermes peruanus,,1,3Aa,MZUSP,,"Solo, +/- 10 cm de profundidade (Syntermes e Apico juntos)",,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Syntermitinae,Syntermes spinosus,,1,4Aa,MZUSP,,Solo (um dos operários é provavelmente de Dentispicotermes - comparar com a amostra 3B),,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Syntermes spinosus,,1,4Aa,MZUSP,,Galerias no solo e dentro de ninho de Cyranotermes,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Syntermes spinosus,,1,4Ca,MZUSP,,Solo,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Cornicapritermes mucronatus,,1,2Db,MZUSP,,Solo,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Crepititermes verruculosus,,1,3Ab,MZUSP,,"Solo, +/- 10 cm de profundidade (Syntermes e Apico juntos)",,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Termitinae,Crepititermes verruculosus,,1,1Aa,MZUSP,,"Interior de tronco carcomido e solo logo abaixo, entre microraizes",,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,1Aa,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,1Ca,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,3Aa,MZUSP,,Interior de tronco e solo logo abaixo,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,4Ad,MZUSP,,Galerias no solo e dentro de ninho de Cyranotermes,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,2Bb,MZUSP,,Graveto,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,2Aa,MZUSP,,Interior de tronco podre e solo logo abaixo,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Termitinae,Dentispicotermes sp. 1,,1,2Aa,MZUSP,,Solo,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Termitinae,Dentispicotermes sp. 1,,1,3Ba,MZUSP,,Solo,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Termitinae,Neocapritermes opacus,,1,2Ba,MZUSP,,Solo,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Termitinae,Neocapritermes opacus,,1,3Aa,MZUSP,,Solo,,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Neocapritermes pumilis,,1,1Cb,MZUSP,,Solo,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Termitinae,Neocapritermes pumilis,,1,2Bb,MZUSP,,Solo,,,,,,,,,,,,,,
10/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Termitinae,Planicapritermes planiceps,,1,3Ab,MZUSP,,"Solo, logo abaixo da serapilheira",,,,,,,,,,,,,,
09/03/12,"Teotônio, Porto Velho, RO",7,TE,T2,P1,10,Terrestre,9022531,383193,,Termitidae,Termitinae,Termes sp. 1,,1,1Ba,MZUSP,,Ninho de Termes na base de babaçu,,,,,,,,,,,,,,
10/06/12,"Teotônio, Porto Velho, RO",8,TE,T2,P5,3000,Terrestre,9024570,380983,,Rhinotermitidae,,Dolichorhinotermes latilabrum,,1,1Aa,MZUSP,,Interior de tronco podre caído no chão,,,,,,,,,,,,,,
10/06/12,"Teotônio, Porto Velho, RO",8,TE,T2,P5,3000,Terrestre,9024570,380983,,Rhinotermitidae,,Dolichorhinotermes latilabrum,,1,4Ba,MZUSP,,Interior de tronco caído no chão,,,,,,,,,,,,,,
09/06/12,"Teotônio, Porto Velho, RO",8,TE,T2,P1,10,Terrestre,9022531,383193,,Rhinotermitidae,,Heterotermes tenuis,,1,1Ca,MZUSP,,Interior de tronco grande caído no chão,,,,,,,,,,,,,,
09/06/12,"Teotônio, Porto Velho, RO",8,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,3Da,MZUSP,,Interior de tronco queimado com terra dentro,,,,,,,,,,,,,,
10/06/12,"Teotônio, Porto Velho, RO",8,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,3Aa,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
09/06/12,"Teotônio, Porto Velho, RO",8,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes acangussu,,1,1Ea,MZUSP,,Em várias partes do tronco morto em pé,,,,,,,,,,,,,,
09/06/12,"Teotônio, Porto Velho, RO",8,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,1Eb,MZUSP,,Em várias partes do tronco morto em pé,,,,,,,,,,,,,,
10/06/12,"Teotônio, Porto Velho, RO",8,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,1Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
10/06/12,"Teotônio, Porto Velho, RO",8,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,2Ca,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
