"","Data","Municipio","Campanha","Modulo","Transecto","Parcela","Ponto","Tipo_de_Parcela","Coordenadas_UTM_.X.","Coordenadas_UTM_.Y.","Ordem","Familia","Subfamilia","Especie","Tipo_Amostragem","Num._Ind._.Colonias.Encontros.","Num._ID_.campo.","Instituicao_para_Tombamento","Tombo","OBS"
"727","7/9/2011","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",5,"IP","T2","P1",0,"Terrestre",8985209,323016,NA,"Termitidae","Syntermitinae","Cornitermes bolivianus",NA,1,"2Aa","MZUSP","","#Na serapilheira"
"728","22/11/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",6,"IP","T2","P1",0,"Terrestre",8985209,323016,NA,"Termitidae","Syntermitinae","Cornitermes bolivianus",NA,1,"1Aa","MZUSP","","#Superficie e interior de ninho (monticulo de terra)"
"729","22/11/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",6,"IP","T2","P1",0,"Terrestre",8985209,323016,NA,"Termitidae","Syntermitinae","Cornitermes bolivianus",NA,1,"3Ca","MZUSP","","#Interior de graveto"
"730","1/6/2012","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",8,"IP","T2","P5",3000,"Terrestre",8987675,321325,NA,"Termitidae","Syntermitinae","Cornitermes bolivianus",NA,1,"4Aa","MZUSP","","#Graveto (Juntei com o 4B)"
"731","20/11/11","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",6,"IB","T2","P1",0,"Terrestre",8988015,334967,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"3Aa","MZUSP","","#Solo"
"732","13/09/10","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",1,"IB","T1","P2*",500,"Terrestre",8988935,334438,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"1Ba","MZUSP","MZUSP 14627","#Forrageando no solo"
"733","1/3/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",7,"IB","T2","P3",1000,"Terrestre",8988753,335582,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"3Ba","MZUSP","","#Cornitermes em ninho pequeno dentro de buraco"
"734","12/9/2010","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",1,"IB","T1","P4*",2000,"Terrestre",8990072,335473,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"1Ba","MZUSP","MZUSP 14620","#Bicho em galerias difusas no solo, abaixo de árvore"
"735","12/9/2010","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",1,"IB","T1","P4*",2000,"Terrestre",8990072,335473,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"3Aa","MZUSP","MZUSP 14623","#No solo"
"736","5/9/2011","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",5,"IP","T2","P3",990,"Terrestre",8985957,322373,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"4Ab","MZUSP","","#Interior de tronco"
"737","2/3/2012","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",7,"IP","T2","P3",990,"Terrestre",8985957,322373,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"3Aa","MZUSP","","#Casca interna de tronco gigante"
"738","1/6/2012","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",8,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"1Ba","MZUSP","","#Interior de graveto"
"739","14/09/10","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",1,"IP","T2","P5",3000,"Terrestre",8987675,321325,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"3Bb","MZUSP","MZUSP 14618","#Terra em baixo de árvore caída"
"740","16/01/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",2,"IP","T2","P5",3000,"Terrestre",8987675,321325,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"1Aa","MZUSP","MZUSP 14628","#No solo"
"741","16/01/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",2,"IP","T2","P5",3000,"Terrestre",8987675,321325,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"4Ca","MZUSP","MZUSP 14613","#No solo"
"742","14/09/10","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",1,"IP","T2","P6",4000,"Terrestre",8988536,320818,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"1Ab","MZUSP","MZUSP 14624","#Galeria no solo"
"743","17/09/10","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",1,"JI","T1","P3*",1000,"Terrestre",8969940,3090980,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"4Aa","MZUSP","MZUSP 14622","#Ninho de Cornitermes na base de árvore, dentro do ninho e de tronco tinham galerias com Nasutitermes"
"744","21/09/10","""Três Praias, Jaci Paraná, Porto Velho, RO""",1,"JP","T2","P1",0,"Terrestre",8954694,346904,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"3Ca","MZUSP","MZUSP 14619","#Forrageando no solo"
"745","25/11/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",6,"JP","T2","P2",500,"Terrestre",8954804,347396,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"1Aa","MZUSP","","#Interior de tronco"
"746","7/3/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",7,"JP","T2","P2",500,"Terrestre",8954804,347396,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"4Bb","MZUSP","","#Interior e em baixo de casca de tronco grande"
"747","24/11/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",6,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"3Aa","MZUSP","","#Interior de tronco podre em pé"
"748","9/9/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",5,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"2Ca","MZUSP","","#Cornit. em tronco e resto na serapilheira"
"749","20/09/10","""Três Praias, Jaci Paraná, Porto Velho, RO""",1,"JP","T2","P5",3000,"Terrestre",8955078,349875,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"3Aa","MZUSP","MZUSP 14617","#Dentro de tronco caído"
"750","12/1/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",2,"JP","T2","P5",3000,"Terrestre",8955078,349875,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"4Ba","MZUSP","MZUSP 14615","#No solo"
"751","24/11/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",6,"JP","T2","P5",3000,"Terrestre",8955078,349875,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"3Ca","MZUSP","","#Interior de tronco carcomido"
"752","12/1/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",2,"JP","T2","P6",4100,"Terrestre",8955206,350943,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"2Aa","MZUSP","MZUSP 14630","#Em ninho de aproximadamente 50cm de altura"
"753","6/6/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",8,"JP","T2","P6",4100,"Terrestre",8955206,350943,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"1Ba","MZUSP","","#Serapilheira"
"754","22/09/10","""Teotônio, Porto Velho, RO""",1,"TE","T2","P2",500,"Terrestre",9022865,382824,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"2Aa","MZUSP","MZUSP 14614","#Ninho de Cornitermes em volta de palmeira, com várias raízes dentro do ninho. Ninho de  mais ou menos 80 cm de altura"
"755","9/3/2012","""Teotônio, Porto Velho, RO""",7,"TE","T2","P2",500,"Terrestre",9022865,382824,NA,"Termitidae","Syntermitinae","Cornitermes ovatus",NA,1,"2Da","MZUSP","","#Solo"
"756","21/11/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",6,"IP","T2","P2",550,"Terrestre",8985636,322669,NA,"Termitidae","Syntermitinae","Cornitermes pilosus",NA,1,"4Ba","MZUSP","","#Ninho epigeo na base do babaçu"
"757","16/01/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",2,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Syntermitinae","Cornitermes pilosus",NA,1,"4Aa","MZUSP","MZUSP 14601","#No solo"
"758","10/1/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",2,"JI","T2","P1",0,"Terrestre",8970098,3111182,NA,"Termitidae","Syntermitinae","Cornitermes pilosus",NA,1,"1Aa","MZUSP","MZUSP 14598","#Em cupinzeiro de Cornitermes de +ou- 50cm de altura, envolta de árvore"
"759","18/09/10","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",1,"JI","T1","P2*",500,"Terrestre",8969564,310321,NA,"Termitidae","Syntermitinae","Cornitermes pilosus",NA,1,"1Aa","MZUSP","MZUSP 14608","#Cornitermes dentro de ninho de barro com parte cartonada no interior. Ninho na base de árvore com raiz tabular de mais ou menos 70cm de altura. Nasutitermes em galeria na árvore e Apicos no solo à uns 30 cm do ninho, na base da árvore"
"760","18/09/10","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",1,"JI","T1","P2*",500,"Terrestre",8969564,310321,NA,"Termitidae","Syntermitinae","Cornitermes pilosus",NA,1,"3Aa","MZUSP","MZUSP 14604","#Cornitermes dentro de graveto"
"761","20/09/10","""Três Praias, Jaci Paraná, Porto Velho, RO""",1,"JP","T2","P2",500,"Terrestre",8954804,347396,NA,"Termitidae","Syntermitinae","Cornitermes pilosus",NA,1,"2Aa","MZUSP","MZUSP 14606","#De baixo de casca de tronco caído"
"762","14/06/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",4,"JP","T2","P2",500,"Terrestre",8954804,347396,NA,"Termitidae","Syntermitinae","Cornitermes pilosus",NA,1,"4Ab","MZUSP","MZUSP 14607","#Talo de folha de palmeira."
"763","24/11/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",6,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Syntermitinae","Cornitermes pilosus",NA,1,"3Ad","MZUSP","","#Interior de tronco podre em pé"
"764","16/09/10","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",1,"MO","T1","P2",500,"Terrestre",9002200,362267,NA,"Termitidae","Syntermitinae","Cornitermes pilosus",NA,1,"3Aa","MZUSP","MZUSP 14600","#Forrageando no solo"
"765","6/6/2011","""Morrinhos, Jaci Paraná, Porto Velho, RO""",4,"MO","T1","P3",950,"Terrestre",9001745,362372,NA,"Termitidae","Syntermitinae","Cornitermes pilosus",NA,1,"4Aa","MZUSP","MZUSP 14610","#Ninho epígeo (Cornitermes) com aprox. 1,5 m de altura. Apoiado em uma árvore, ninho de cor branca com 3 ""chaminés"" na parte superior e um grande túnel oco por dentro."
"766","7/1/2011","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",2,"MO","T1","P4",2000,"Terrestre",9001664,362610,NA,"Termitidae","Syntermitinae","Cornitermes pilosus",NA,1,"1Ba","MZUSP","MZUSP 14595","#Forrageando no solo abaixo e entre as ramificações das raízes da árvore"
"767","13/09/10","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",1,"IB","T1","P1*",0,"Terrestre",8988588,334131,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"1Ab","MZUSP","MZUSP 14579","#Monte de terra na base de babaçu, aparentemente ninho de Cornitermes ou Syntermes"
"768","1/4/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",3,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"1Aa","MZUSP","MZUSP 14661","#No solo"
"769","15/09/10","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",1,"IP","T2","P1",0,"Terrestre",8985209,323016,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"2Aa","MZUSP","MZUSP 14572","#Dentro de tronco caído bem duro por for a, mas aberto na parte de cima, por dentro estava mais podre e com algumas folhas"
"770","15/09/10","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",1,"IP","T2","P1",0,"Terrestre",8985209,323016,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"3Aa","MZUSP","MZUSP 14571","#Dentro de vários troncos caídos na parcela toda"
"771","12/4/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",3,"JI","T2","P1",0,"Terrestre",8970098,3111182,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"3Aa","MZUSP","MZUSP 14664","#No solo"
"772","3/6/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",4,"JI","T2","P6",4000,"Terrestre",8972955,308380,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"4Ab","MZUSP","MZUSP 14566","#Talo de coqueiro."
"773","7/6/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",8,"JP","T2","P1",0,"Terrestre",8954694,346904,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"3Aa","MZUSP","","#Interior de tronco e ninho estranho (não típico de Cornitermes) - FOTO"
"774","10/9/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",5,"JP","T2","P2",500,"Terrestre",8954804,347396,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"2Ac","MZUSP","","#No solo"
"775","24/11/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",6,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"4Bb","MZUSP","","#Solo"
"776","6/3/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",7,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"1Ba","MZUSP","","#Interior de galho (mais um operário achado no solo)"
"777","2/9/2011","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",5,"MO","T1","P3",950,"Terrestre",9001745,362372,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"3Aa","MZUSP","","#Em pedaço de ninho caído no chão"
"778","5/6/2011","""Morrinhos, Jaci Paraná, Porto Velho, RO""",4,"MO","T1","P4",2000,"Terrestre",9001664,362610,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"2Aa","MZUSP","MZUSP 14567","#Ninho, aparentemente de Nasutitermes corniger, caído no solo."
"779","5/6/2011","""Morrinhos, Jaci Paraná, Porto Velho, RO""",4,"MO","T1","P4",2000,"Terrestre",9001664,362610,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"3Ca","MZUSP","MZUSP 14564","#Galho podre."
"780","19/09/10","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",1,"MO","T1","P5",3000,"Terrestre",8999736,362810,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"2Bb","MZUSP","MZUSP 14590","#Dentro de tronco podre e no solo logo abaixo dele"
"781","19/09/10","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",1,"MO","T1","P6",4000,"Terrestre",8998750,363064,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"4Aa","MZUSP","MZUSP 14589","#Dentro de tronco caído"
"782","9/3/2012","""Teotônio, Porto Velho, RO""",7,"TE","T2","P1",10,"Terrestre",9022531,383193,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"1Aa","MZUSP","","#Tronco"
"783","19/01/11","""Teotônio, Porto Velho, RO""",2,"TE","T2","P2",500,"Terrestre",9022865,382824,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"1Aa","MZUSP","MZUSP 14638","#Em tronco"
"784","6/4/2011","""Teotônio, Porto Velho, RO""",3,"TE","T2","P2",500,"Terrestre",9022865,382824,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"1Aa","MZUSP","MZUSP 14663","#Em tronco"
"785","9/6/2012","""Teotônio, Porto Velho, RO""",8,"TE","T2","P2",500,"Terrestre",9022865,382824,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"1Da","MZUSP","","#Solo, embaixo de tronco seco morto"
"786","22/09/10","""Teotônio, Porto Velho, RO""",1,"TE","T2","P4",2000,"Terrestre",9023885,381719,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"2Ca","MZUSP","MZUSP 14588","#Dentro de galho caído"
"787","5/4/2011","""Teotônio, Porto Velho, RO""",3,"TE","T2","P4",2000,"Terrestre",9023885,381719,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"3Aa","MZUSP","MZUSP 14659","#Em tronco caído"
"788","1/6/2011","""Teotônio, Porto Velho, RO""",4,"TE","T2","P4",2000,"Terrestre",9023885,381719,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"4Aa","MZUSP","MZUSP 14561","#Na serrapilheira."
"789","10/6/2012","""Teotônio, Porto Velho, RO""",8,"TE","T2","P4",2000,"Terrestre",9023885,381719,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"4Ca","MZUSP","","#Ninho no interior de tronco caído e Casca de tronco podre no chão (Juntei o 4A aqui)"
"790","19/01/11","""Teotônio, Porto Velho, RO""",2,"TE","T2","P5",3000,"Terrestre",9024570,380983,NA,"Termitidae","Syntermitinae","Cornitermes pugnax",NA,1,"1Aa","MZUSP","MZUSP 14635","#No solo"
"791","16/01/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",2,"IP","T2","P3",990,"Terrestre",8985957,322373,NA,"Termitidae","Syntermitinae","Cornitermes sp. 1",NA,1,"1Ba","MZUSP","MZUSP 14651","#No solo"
"792","2/4/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",3,"IB","T2","P2",500,"Terrestre",8988404,335307,NA,"Termitidae","Syntermitinae","Cornitermes weberi",NA,1,"2Aa","MZUSP","MZUSP 14655","#Em madeira caída"
"793","2/4/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",3,"IB","T2","P2",500,"Terrestre",8988404,335307,NA,"Termitidae","Syntermitinae","Cornitermes weberi",NA,1,"3Aa","MZUSP","MZUSP 14656","#No ninho "
"794","5/9/2011","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",5,"IP","T2","P5",3000,"Terrestre",8987675,321325,NA,"Termitidae","Syntermitinae","Cornitermes weberi",NA,1,"1Ba","MZUSP","","#No solo"
"795","5/9/2011","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",5,"IP","T2","P6",4000,"Terrestre",8988536,320818,NA,"Termitidae","Syntermitinae","Cornitermes weberi",NA,1,"1Aa","MZUSP","","#No solo"
"796","10/1/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",2,"JI","T2","P1",0,"Terrestre",8970098,3111182,NA,"Termitidae","Syntermitinae","Cornitermes weberi",NA,1,"2Aa","MZUSP","MZUSP 14646","#Em madeira caída e sobre a serapilheira (pode ter caído da madeira)"
"797","12/4/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",3,"JI","T2","P1",0,"Terrestre",8970098,3111182,NA,"Termitidae","Syntermitinae","Cornitermes weberi",NA,1,"4Ca","MZUSP","MZUSP 14657","#No ninho"
"798","4/6/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",4,"JI","T2","P1",0,"Terrestre",8970098,3111182,NA,"Termitidae","Syntermitinae","Cornitermes weberi",NA,1,"3Cc","MZUSP","MZUSP 14648","#Talo de folha de palmeira morta e no folhiço logo embaixo, Ambos sobre uma pedra grande."
"799","10/1/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",2,"JI","T2","P2",500,"Terrestre",8970473,310831,NA,"Termitidae","Syntermitinae","Cornitermes weberi",NA,1,"1Aa","MZUSP","MZUSP 14643","#Forrageando no solo"
"800","10/1/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",2,"JI","T2","P2",500,"Terrestre",8970473,310831,NA,"Termitidae","Syntermitinae","Cornitermes weberi",NA,1,"3Ba","MZUSP","MZUSP 14645","#Forrageando no solo"
"801","11/4/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",3,"JI","T2","P3",1000,"Terrestre",8970820,310485,NA,"Termitidae","Syntermitinae","Cornitermes weberi",NA,1,"3Aa","MZUSP","MZUSP 14654","#Ninho e solo"
"802","20/09/10","""Três Praias, Jaci Paraná, Porto Velho, RO""",1,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Syntermitinae","Cornitermes weberi",NA,1,"4Aa","MZUSP","MZUSP 14650","#Ninho de Anoplo de mais ou menos 10 cm de altura e 15 de largura. De baixo de raiz"
"803","1/6/2011","""Teotônio, Porto Velho, RO""",4,"TE","T2","P2",500,"Terrestre",9022865,382824,NA,"Termitidae","Syntermitinae","Cornitermes weberi",NA,1,"2Ab","MZUSP","MZUSP 14649","#Em ninho abandonado."
"804","2/9/2011","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",5,"MO","T1","P4",2000,"Terrestre",9001664,362610,NA,"Termitidae","Syntermitinae","Curvitermes odontognathus",NA,1,"3Ca","MZUSP","","#Solo e madeira"
"805","20/11/11","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",6,"IB","T2","P2",500,"Terrestre",8988404,335307,NA,"Termitidae","Syntermitinae","Cyrilliotermes angulariceps",NA,1,"1Ba","MZUSP","","#Solo"
"806","4/9/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",5,"IB","T2","P4",2000,"Terrestre",8989521,336332,NA,"Termitidae","Syntermitinae","Cyrilliotermes angulariceps",NA,1,"4Aa","MZUSP","","#Ninho aparentemente de Embiratermes"
"807","2/6/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",8,"IB","T2","P4",2000,"Terrestre",8989521,336332,NA,"Termitidae","Syntermitinae","Cyrilliotermes angulariceps",NA,1,"1Aa","MZUSP","","#Interior de tronco muito podre"
"808","14/01/11","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",2,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Syntermitinae","Cyrilliotermes angulariceps",NA,1,"2Ca","MZUSP","MZUSP 14783","#No solo"
"809","1/3/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",7,"IB","T2","P6",4000,"Terrestre",8991071,337699,NA,"Termitidae","Syntermitinae","Cyrilliotermes angulariceps",NA,1,"1Aa","MZUSP","","#Solo +/- 5 cm (entre raizes)"
"810","21/11/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",6,"IP","T2","P3",990,"Terrestre",8985957,322373,NA,"Termitidae","Syntermitinae","Cyrilliotermes angulariceps",NA,1,"2Ba","MZUSP","","#Solo"
"811","14/09/10","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",1,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Syntermitinae","Cyrilliotermes angulariceps",NA,1,"4Bb","MZUSP","MZUSP 14793","#Forrageando no solo em volta de tronco de árvore"
"812","21/11/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",6,"IP","T2","P6",4000,"Terrestre",8988536,320818,NA,"Termitidae","Syntermitinae","Cyrilliotermes angulariceps",NA,1,"3Aa","MZUSP","","#Solo embaixo de raízes"
"813","18/09/10","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",1,"JI","T1","P2*",500,"Terrestre",8969564,310321,NA,"Termitidae","Syntermitinae","Cyrilliotermes angulariceps",NA,1,"4Ca","MZUSP","MZUSP 14796","#De baixo de pedra"
"814","17/09/10","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",1,"JI","T1","P6*",4000,"Terrestre",8972012,307873,NA,"Termitidae","Syntermitinae","Cyrilliotermes angulariceps",NA,1,"3Ba","MZUSP","MZUSP 14798","#Forrageando no solo"
"815","14/06/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",4,"JP","T2","P2",500,"Terrestre",8954804,347396,NA,"Termitidae","Syntermitinae","Cyrilliotermes angulariceps",NA,1,"1Aa","MZUSP","MZUSP 14816","#Solo, entre microraízes, aprox. 5 cm.."
