,Data,Municipio ,Campanha,Modulo,Transecto,Parcela,Ponto,Tipo_de_Parcela,Coordenadas_UTM_(X),Coordenadas_UTM_(Y),Ordem,Familia,Subfamilia,Especie,Tipo_Amostragem,Num._Ind._(Colonias/Encontros),Num._ID_(campo),Instituicao_para_Tombamento,Tombo,OBS,,,,,
1775,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P3,1000,Terrestre,,,Isptera,Rhinotermitidae,Rhinotermitinae,Dolichorhinotermes_longilabius,,,,,,,,,,,
1776,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P1,0,Terrestre,,,Isptera,Rhinotermitidae,Rhinotermitinae,Dolichorhinotermes_longilabius,,,,,,,,,,,
1777,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P4,2000,Terrestre,,,Isptera,Rhinotermitidae,Rhinotermitinae,Dolichorhinotermes_longilabius,,,,,,,,,,,
1778,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P5,3000,Terrestre,,,Isptera,Rhinotermitidae,Rhinotermitinae,Dolichorhinotermes_longilabius,,,,,,,,,,,
1779,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P3,1000,Terrestre,,,Isptera,Rhinotermitidae,Rhinotermitinae,Dolichorhinotermes_longilabius,,,,,,,,,,,
1780,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P2,500,Terrestre,,,Isptera,Termitidae,Termitinae,Cylindrotermes_flangiatus,,,,,,,,,,,
1781,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Termitinae,Cylindrotermes_flangiatus,,,,,,,,,,,
1782,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P3,1000,Terrestre,,,Isptera,Termitidae,Termitinae,Cylindrotermes_flangiatus,,,,,,,,,,,
1783,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P4,2000,Terrestre,,,Isptera,Rhinotermitidae,Coptotermitinae,Coptotermes_testaceus,,,,,,,,,,,
1784,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P1,0,Terrestre,,,Isptera,Rhinotermitidae,Coptotermitinae,Coptotermes_testaceus,,,,,,,,,,,
1785,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P4,2000,Terrestre,,,Isptera,Rhinotermitidae,Coptotermitinae,Coptotermes_testaceus,,,,,,,,,,,
1786,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Syntermitinae,Cyrilliotermes_angulariceps,,,,,,,,,,,
1787,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P1,0,Terrestre,,,Isptera,Termitidae,Syntermitinae,Cyrilliotermes_angulariceps,,,,,,,,,,,
1788,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P2,500,Terrestre,,,Isptera,Termitidae,Syntermitinae,Cyrilliotermes_angulariceps,,,,,,,,,,,
1789,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P1,0,Terrestre,,,Isptera,Termitidae,Syntermitinae,Cornitermes_ovatus,,,,,,,,,,,
1790,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P1,0,Terrestre,,,Isptera,Termitidae,Syntermitinae,Cornitermes_ovatus,,,,,,,,,,,
1791,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P1,0,Terrestre,,,Isptera,Termitidae,Syntermitinae,Cornitermes_ovatus,,,,,,,,,,,
1792,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P4,2000,Terrestre,,,Isptera,Rhinotermitidae,Rhinotermitinae,Dolichorhinotermes_sp._1,,,,,,,,,,,
1793,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Syntermitinae,Curvitermes_odontognathus,,,,,,,,,,,
1794,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Syntermitinae,Rhyncotermes_sp._1,,,,,,,,,,,
1795,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Termitinae,Neocapritermes_taracua,,,,,,,,,,,
1796,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Velocitermes_sp._2,,,,,,,,,,,
1797,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P4,2000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Coatitermes_sp._3,,,,,,,,,,,
1798,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Termitinae,Cavitermes_tuberosus,,,,,,,,,,,
1799,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P2,500,Terrestre,,,Isptera,Termitidae,Termitinae,Spinitermes_sp._1,,,,,,,,,,,
1800,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P2,500,Terrestre,,,Isptera,Termitidae,Syntermitinae,Cornitermes_pugnax,,,,,,,,,,,
1801,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P6,4000,Terrestre,,,Isptera,Rhinotermitidae,Rhinotermitinae,Rhinotermes_hispidus,,,,,,,,,,,
1802,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P2,500,Terrestre,,,Isptera,Termitidae,Termitinae,Termes_sp._1,,,,,,,,,,,
1803,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Termitinae,Neocapritermes_sp._3,,,,,,,,,,,
1804,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1805,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P3,1000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1806,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1807,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1808,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1809,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1810,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1811,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1812,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P5,3000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1813,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P1,0,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1814,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P4,2000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1815,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P3,1000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1816,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,,,,,,,,,,,
1817,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P1,0,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,,,,,,,,,,,
1818,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,,,,,,,,,,,
1819,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,,,,,,,,,,,
1820,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,,,,,,,,,,,
1821,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P3,1000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,,,,,,,,,,,
1822,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P2,500,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,,,,,,,,,,,
1823,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,,,,,,,,,,,
1824,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,,,,,,,,,,,
1825,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,,,,,,,,,,,
1826,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P2,500,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,,,,,,,,,,,
1827,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P2,500,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,,,,,,,,,,,
1828,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,,,,,,,,,,,
1829,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,,,,,,,,,,,
1830,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P1,0,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_corniger,,,,,,,,,,,
1831,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P4,2000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_corniger,,,,,,,,,,,
1832,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P4,2000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_corniger,,,,,,,,,,,
1833,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P1,0,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_corniger,,,,,,,,,,,
1834,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P2,500,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Triangularitermes_triangulariceps,,,,,,,,,,,
1835,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Triangularitermes_triangulariceps,,,,,,,,,,,
1836,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P2,500,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Triangularitermes_triangulariceps,,,,,,,,,,,
1837,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Triangularitermes_triangulariceps,,,,,,,,,,,
1838,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P2,500,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Triangularitermes_triangulariceps,,,,,,,,,,,
1839,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Termitinae,Neocapritermes_pumilis,,,,,,,,,,,
1840,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P5,3000,Terrestre,,,Isptera,Termitidae,Termitinae,Neocapritermes_pumilis,,,,,,,,,,,
1841,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P1,0,Terrestre,,,Isptera,Termitidae,Termitinae,Neocapritermes_pumilis,,,,,,,,,,,
1842,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P5,3000,Terrestre,,,Isptera,Termitidae,Termitinae,Neocapritermes_pumilis,,,,,,,,,,,
1843,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Termitinae,Neocapritermes_pumilis,,,,,,,,,,,
1844,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P3,1000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Atlantitermes_sp._5,,,,,,,,,,,
1845,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P3,1000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Atlantitermes_sp._5,,,,,,,,,,,
1846,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Atlantitermes_sp._5,,,,,,,,,,,
1847,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Atlantitermes_sp._5,,,,,,,,,,,
1848,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_callimorphus,,,,,,,,,,,
1849,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P1,0,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_callimorphus,,,,,,,,,,,
1850,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_callimorphus,,,,,,,,,,,
1851,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P3,1000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_callimorphus,,,,,,,,,,,
1852,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P3,1000,Terrestre,,,Isptera,Termitidae,Termitinae,Microcerotermes_sp._2,,,,,,,,,,,
1853,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P3,1000,Terrestre,,,Isptera,Termitidae,Termitinae,Microcerotermes_sp._2,,,,,,,,,,,
1854,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P3,1000,Terrestre,,,Isptera,Termitidae,Termitinae,Microcerotermes_sp._2,,,,,,,,,,,
1855,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Atlantitermes_sp._6,,,,,,,,,,,
1856,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Atlantitermes_sp._6,,,,,,,,,,,
1857,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Atlantitermes_sp._6,,,,,,,,,,,
1858,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1859,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P3,1000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1860,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P2,500,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,,,,,,,,,,,
1861,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P1,0,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_acangussu,,,,,,,,,,,
1862,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P1,0,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_acangussu,,,,,,,,,,,
1863,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_peruanus,,,,,,,,,,,
1864,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P1,0,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_peruanus,,,,,,,,,,,
1865,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Velocitermes_sp._3,,,,,,,,,,,
1866,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P3,1000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Velocitermes_sp._3,,,,,,,,,,,
1867,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P2,500,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Cyranotermes_karipuna,,,,,,,,,,,
1868,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Syntermitinae,Embiratermes_sp._2,,,,,,,,,,,
1869,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P2,500,Terrestre,,,Isptera,Termitidae,Syntermitinae,Embiratermes_sp._2,,,,,,,,,,,
1870,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P3,1000,Terrestre,,,Isptera,Termitidae,Syntermitinae,Embiratermes_sp._2,,,,,,,,,,,
1871,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_gaigei,,,,,,,,,,,
1872,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_gaigei,,,,,,,,,,,
1873,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P2,500,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Agnathotermes_glaber,,,,,,,,,,,
1874,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_sp._19,,,,,,,,,,,
1875,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P1,0,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_ephratae,,,,,,,,,,,
1876,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P2,500,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_macrocephalus,,,,,,,,,,,
1877,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P2,500,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Subulitermes_sp._2,,,,,,,,,,,
1878,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P2,500,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Atlantitermes_sp._7,,,,,,,,,,,
1879,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P6,4000,Terrestre,,,Isptera,Termitidae,Syntermitinae,Embiratermes_neotenicus,,,,,,,,,,,
1880,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Subulitermes_microsoma,,,,,,,,,,,
1881,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Syntermitinae,Silvestritermes_holmgreni,,,,,,,,,,,
1882,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Ereymatermes_sp.1,,,,,,,,,,,
1883,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P3,1000,Terrestre,,,Isptera,Termitidae,Termitinae,Cornicapritermes_mucronathus,,,,,,,,,,,
1884,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P5,3000,Terrestre,,,Isptera,Termitidae,Syntermitinae,Embiratermes_sp._3,,,,,,,,,,,
1885,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Syntermitinae,Silvestritermes_sp._1,,,,,,,,,,,
1886,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P2,500,Terrestre,,,Isptera,Termitidae,Nasutitermitinae,Coatitermes_sp._2,,,,,,,,,,,
1887,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P1,0,Terrestre,,,Isptera,Termitidae,Syntermitinae,Syntermes_sp._3,,,,,,,,,,,
1888,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P2,500,Terrestre,,,Isptera,Termitidae,Syntermitinae,Syntermes_tanygnathus,,,,,,,,,,,
1889,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P1,0,Terrestre,,,Isptera,Termitidae,Syntermitinae,Labiotermes_pelliceus,,,,,,,,,,,
1890,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P1,0,Terrestre,,,Isptera,Termitidae,Termitinae,Dentispicotermes_sp._2,,,,,,,,,,,
1891,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",10,NJ,T3,P1,0,Terrestre,,,Isptera,Termitidae,Syntermitinae,Cornitermes_sp._2,,,,,,,,,,,
1892,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,,,,,,,,,,,
1893,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,,,,,,,,,,,
1894,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P2,500,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,,,,,,,,,,,
1895,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,,,,,,,,,,,
1896,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,,,,,,,,,,,
1897,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,,,,,,,,,,,
1898,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P2,500,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,,,,,,,,,,,
1899,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,,,,,,,,,,,
1900,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P2,500,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,,,,,,,,,,,
1901,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P3,1000,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,,,,,,,,,,,
1902,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,,,,,,,,,,,
1903,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P1,0,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,,,,,,,,,,,
1904,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,,,,,,,,,,,
1905,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P1,0,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._6,,,,,,,,,,,
1906,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",10,IB,T2,P3,1000,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._6,,,,,,,,,,,
1907,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P4,2000,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._6,,,,,,,,,,,
1908,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",10,JP,T2,P2,500,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._6,,,,,,,,,,,
1909,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",10,IP,T2,P6,4000,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._6,,,,,,,,,,,
1910,NA,"""Teot�nio, Porto Velho, RO""",10,TE,T2,P5,3000,Terrestre,,,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._9,,,,,,,,,,,
