,Data,Municipio,Campanha,Modulo,Transecto,Parcela,Ponto,Tipo_de_Parcela,Coordenadas_UTM_.X.,Coordenadas_UTM_.Y.,Ordem,Familia,Subfamilia,Especie,Tipo_Amostragem,Num._Ind._.Colonias.Encontros.,Num._ID_.campo.,Instituicao_para_Tombamento,Tombo,OBS,X.1,X.2,X.3,X.4,X.5,Especie_orig
949,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Syntermitinae,Embiratermes_neotenicus,NA,1,2Ba,MZUSP,,#Dentro de arvorezinha em p�,,,,,,Embiratermes neotenicus
950,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Syntermitinae,Embiratermes_neotenicus,NA,1,3Aa,MZUSP,,#Em madeira ca�da,,,,,,Embiratermes neotenicus
951,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Syntermitinae,Embiratermes_neotenicus,NA,1,3Ca,MZUSP,,#No solo, em meio a massa de ra�zes.,,,,,Embiratermes neotenicus
952,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Syntermitinae,Embiratermes_neotenicus,NA,1,2Ca,MZUSP,,#Interior de tronquinho podre,,,,,,Embiratermes neotenicus
953,9/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Syntermitinae,Embiratermes_neotenicus,NA,1,2Aa,MZUSP,,#Pequeno ninho na base de planta,,,,,,Embiratermes neotenicus
954,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Syntermitinae,Labiotermes_guasu,NA,1,3Ca,MZUSP,,#Base de arvorezinha,,,,,,Labiotermes guasu
955,2/6/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",8,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Syntermitinae,Labiotermes_labralis,NA,1,1Ba,MZUSP,,#Na base de raiz de palmeira pequena,,,,,,Labiotermes labralis
956,7/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Labiotermes_labralis,NA,1,3Aa,MZUSP,,#Ninho no p� de �rvore,,,,,,Labiotermes labralis
957,8/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Labiotermes_labralis,NA,1,4Aa,MZUSP,MZUSP 14768,#Em ninho abandonado,,,,,,Labiotermes labralis
958,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Labiotermes_labralis,NA,1,3Ba,MZUSP,,#Interior de tronco carcomido,,,,,,Labiotermes labralis
959,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Labiotermes_labralis,NA,1,2Da,MZUSP,,#Em galeria na �rvore, na base de 2 ninhos abandonados (aparemtemente de Anoplo e Labio),,,,,Labiotermes labralis
960,8/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P6,4000,Terrestre,8998750,363064,,Termitidae,Syntermitinae,Labiotermes_labralis,NA,1,4Aa,MZUSP,MZUSP 14773,#Em ninho,,,,,,Labiotermes labralis
961,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Labiotermes_labralis,NA,1,1Ab,MZUSP,MZUSP 14765,#Armitermes dentro de tronco e Labiotermes logo abaixo dele,,,,,,Labiotermes labralis
962,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Labiotermes_labralis,NA,1,3Da,MZUSP,MZUSP 14754,#Dentro de graveto bem podre abaixo da serapilheira,,,,,,Labiotermes labralis
963,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Labiotermes_labralis,NA,1,4Da,MZUSP,,#Solo,,,,,,Labiotermes labralis
964,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Syntermitinae,Labiotermes_labralis,NA,1,1Ba,MZUSP,MZUSP 14763,#Em tronco ca�do,,,,,,Labiotermes labralis
965,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Labiotermes_leptothrix,NA,1,3Ab,MZUSP,,#Interior de tronco podre em p�,,,,,,Labiotermes leptothrix
966,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Syntermitinae,Labiotermes_pelliceus,NA,1,1Aa,MZUSP,MZUSP 14835,#Galeria no solo,,,,,,Labiotermes pelliceus
967,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Syntermitinae,Labiotermes_pelliceus,NA,1,4Ba,MZUSP,MZUSP 14834,#Forrageando no solo,,,,,,Labiotermes pelliceus
968,4/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P2,500,Terrestre,8970473,310831,,Termitidae,Syntermitinae,Labiotermes_pelliceus,NA,1,3Bb,MZUSP,MZUSP 14837,#Mesmo ninho descrito acima, mas esp�cimes coletados mais acima (15 cm de alt.) ,,,,,Labiotermes pelliceus
969,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Labiotermes_pelliceus,NA,1,3Ba,MZUSP,,#Ninho?(galeria no monte de terra preta),,,,,,Labiotermes pelliceus
970,9/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Labiotermes_pelliceus,NA,1,2Bb,MZUSP,,#No solo,,,,,,Labiotermes pelliceus
971,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Labiotermes_pelliceus,NA,1,2Db,MZUSP,,#Em galeria na �rvore, na base de 2 ninhos abandonados (aparemtemente de Anoplo e Labio),,,,,Labiotermes pelliceus
972,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Syntermitinae,Labiotermes_pelliceus,NA,1,4Ba,MZUSP,,#Interior de tronco,,,,,,Labiotermes pelliceus
973,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Labiotermes_pelliceus,NA,1,2Cb,MZUSP,,#Solo,,,,,,Labiotermes pelliceus
974,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Syntermitinae,Labiotermes_sp._1T,NA,1,1Aa,MZUSP,MZUSP 14830,#Galerias na base de �rvore,,,,,,Labiotermes sp. 1
975,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Paracurvitermes_manni,NA,1,2Ca,MZUSP,,#Em ninho abandonado, aprox. 15 cm altura, diversas spp.,,,,Paracurvitermes manni
976,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Paracurvitermes_manni,NA,1,1Ca,MZUSP,,#Ninho interior de tronco bem podre,,,,,,Paracurvitermes manni
977,9/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Paracurvitermes_manni,NA,1,4Cb,MZUSP,,#Ninho ep�gio,,,,,,Paracurvitermes manni
978,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Paracurvitermes_sp._1T,NA,1,4Ac,MZUSP,,#Galerias no solo e dentro de ninho de Cyranotermes,,,,,,Paracurvitermes sp. 1
979,12/1/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Syntermitinae,Rhynchotermes_sp._1T,NA,1,1Ba,MZUSP,MZUSP 14776,#Na serapilheira envolta de ra�z de palmeira,,,,,,Rhynchotermes sp. 1
980,5/9/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",5,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Syntermitinae,Syntermes_aculeosus,NA,1,4Ba,MZUSP,,#No solo,,,,,,Syntermes aculeosus
981,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Syntermes_aculeosus,NA,1,1Ca,MZUSP,,#Solo,,,,,,Syntermes aculeosus
982,15/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P1,0,Terrestre,8988015,334967,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,3Ba,MZUSP,MZUSP 14722,#Forrageando no solo,,,,,,Syntermes molestus
983,2/4/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",3,IB,T2,P1,0,Terrestre,8988015,334967,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Aa,MZUSP,MZUSP 14697,#No solo,,,,,,Syntermes molestus
984,3/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P1,0,Terrestre,8988015,334967,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Ca,MZUSP,,#Syntermes em ninho na base de palmeira pequena,,,,,,Syntermes molestus
985,13/09/2010,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",1,IB,T1,P1*,0,Terrestre,8988588,334131,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Aa,MZUSP,MZUSP 14708,#Monte de terra na base de baba�u, aparentemente ninho de Cornitermes ou Syntermes,,,,,Syntermes molestus
986,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Ca,MZUSP,MZUSP 14716,#No solo,,,,,,Syntermes molestus
987,8/6/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",4,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Aa,MZUSP,MZUSP 14702,#Solo embaixo de tronco maior, podre.,,,,,Syntermes molestus
988,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Ba,MZUSP,,#Ninho de Syntermes com outras esp�cies,,,,,,Syntermes molestus
989,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Ba,MZUSP,,#No solo, na base de um tronco podre,,,,,Syntermes molestus
990,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,3Aa,MZUSP,MZUSP 14714,#No solo,,,,,,Syntermes molestus
991,8/6/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",4,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,3Aa,MZUSP,MZUSP 14679,#Solo, aprox. 10 cm de profundidade.,,,,,Syntermes molestus
992,19/11/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",6,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Aa,MZUSP,,#Solo argiloso e serapilheira (provavelmente Syntermes),,,,,,Syntermes molestus
993,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Aa,MZUSP,,#Solo,,,,,,Syntermes molestus
994,13/09/2010,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",1,IB,T1,P3*,1000,Terrestre,8989318,334775,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Ba,MZUSP,MZUSP 14698,#Forrageando no solo,,,,,,Syntermes molestus
995,1/4/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",3,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Ba,MZUSP,MZUSP 14691,#No solo,,,,,,Syntermes molestus
996,16/01/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",2,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,3Ba,MZUSP,MZUSP 14721,#No solo,,,,,,Syntermes molestus
997,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P3,1000,Terrestre,8985957,322373,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,3Aa,MZUSP,MZUSP 14682,#Ninho de barro bem duro, de mais ou menos 25cm de altura na base e �rvore. Pegando mais da metade da circufer�ncia.,,,,,Syntermes molestus
998,21/11/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",6,IP,T2,P3,1000,Terrestre,8985957,322373,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Ba,MZUSP,,#Interior de galho vivo,,,,,,Syntermes molestus
999,30/03/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",3,IP,T2,P4,2000,Terrestre,8986754,321877,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Ba,MZUSP,MZUSP 14688,#Em graveto e no solo,,,,,,Syntermes molestus
1000,16/01/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",2,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Ba,MZUSP,MZUSP 14726,#No solo,,,,,,Syntermes molestus
1001,30/03/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",3,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Ba,MZUSP,MZUSP 14701,#No solo e na serapilheira,,,,,,Syntermes molestus
1002,1/6/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",8,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Da,MZUSP,,#Graveto,,,,,,Syntermes molestus
1003,16/01/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",2,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Ba,MZUSP,MZUSP 14724,#No solo,,,,,,Syntermes molestus
1004,30/03/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",3,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Ba,MZUSP,MZUSP 14695,#No solo (ninho),,,,,,Syntermes molestus
1005,12/4/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",3,JI,T2,P1,0,Terrestre,8970098,3111182,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Aa,MZUSP,MZUSP 14690,#Em ninho sob uma rocha,,,,,,Syntermes molestus
1006,4/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P2,500,Terrestre,8970473,310831,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,3Ba,MZUSP,MZUSP 14704,#Mesmo ninho descrito acima, mas esp�cimes coletados mais acima (15 cm de alt.) ,,,,,Syntermes molestus
1007,13/01/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Ba,MZUSP,MZUSP 14718,#No solo,,,,,,Syntermes molestus
1008,13/01/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,3Ba,MZUSP,MZUSP 14717,#No solo,,,,,,Syntermes molestus
1009,9/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Ba,MZUSP,MZUSP 14692,#No solo,,,,,,Syntermes molestus
1010,10/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Aa,MZUSP,,#No solo,,,,,,Syntermes molestus
1011,10/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Aa,MZUSP,,#No solo,,,,,,Syntermes molestus
1012,25/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Aa,MZUSP,,#Solo,,,,,,Syntermes molestus
1013,25/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,3Ba,MZUSP,,#Solo +ou- 10 cm de profundidade,,,,,,Syntermes molestus
1014,13/01/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,3Ba,MZUSP,MZUSP 14711,#Forrageando no solo,,,,,,Syntermes molestus
1015,9/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Aa,MZUSP,MZUSP 14689,#No solo,,,,,,Syntermes molestus
1016,10/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Ab,MZUSP,,#No solo,,,,,,Syntermes molestus
1017,25/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,3Ba,MZUSP,,#Interior de tronco,,,,,,Syntermes molestus
1018,7/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Aa,MZUSP,,#Solo,,,,,,Syntermes molestus
1019,12/1/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Aa,MZUSP,MZUSP 14710,#Forrageando no solo,,,,,,Syntermes molestus
1020,12/1/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,3Ba,MZUSP,MZUSP 14719,#Forrageando no solo,,,,,,Syntermes molestus
1021,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Ca,MZUSP,,#Solo,,,,,,Syntermes molestus
1022,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Aa,MZUSP,,#Solo,,,,,,Syntermes molestus
1023,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Ba,MZUSP,,#Solo,,,,,,Syntermes molestus
1024,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Ba,MZUSP,,#Solo,,,,,,Syntermes molestus
1025,12/1/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Aa,MZUSP,MZUSP 14727,#Forrageando no solo,,,,,,Syntermes molestus
1026,13/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Aa,MZUSP,MZUSP 14694,#No solo.,,,,,,Syntermes molestus
1027,13/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Ba,MZUSP,MZUSP 14706,#Monte de terra, aprox. 20 cmde altura, e parte em galeria interna difusa no monte.,,,,Syntermes molestus
1028,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Ba,MZUSP,,#Solo em galeria (+ou- 10cm de profundidade),,,,,,Syntermes molestus
1029,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Aa,MZUSP,,#Solo, galeria na base de �rvore,,,,,Syntermes molestus
1030,12/1/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,3Ba,MZUSP,MZUSP 14712,#No solo,,,,,,Syntermes molestus
1031,9/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,3Ab,MZUSP,,#Neocapritermes no solo e Syntermes na serapilheira,,,,,,Syntermes molestus
1032,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Aa,MZUSP,,#Solo,,,,,,Syntermes molestus
1033,16/09/2010,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",1,MO,T1,P2,500,Terrestre,9002200,362267,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Aa,MZUSP,MZUSP 14709,#Ninho de Syntermes,,,,,,Syntermes molestus
1034,7/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P3,1000,Terrestre,9001745,362372,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,3Aa,MZUSP,MZUSP 14729,#Forrageando no solo,,,,,,Syntermes molestus
1035,2/9/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",5,MO,T1,P3,1000,Terrestre,9001745,362372,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Aa,MZUSP,,#No solo,,,,,,Syntermes molestus
1036,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Aa,MZUSP,MZUSP 14732,#No solo,,,,,,Syntermes molestus
1037,27/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Aa,MZUSP,,#Solo +ou- 10 cm de profundidade,,,,,,Syntermes molestus
1038,10/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Aa,MZUSP,,#Solo,,,,,,Syntermes molestus
1039,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Ba,MZUSP,MZUSP 14700,#No solo,,,,,,Syntermes molestus
1040,10/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Aa,MZUSP,,#Solo,,,,,,Syntermes molestus
1041,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,4Ba,MZUSP,MZUSP 14734,#No solo,,,,,,Syntermes molestus
1042,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,2Aa,MZUSP,MZUSP 14680,#No solo,,,,,,Syntermes molestus
1043,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Syntermitinae,Syntermes_molestus,NA,1,1Ba,MZUSP,,#Solo,,,,,,Syntermes molestus
1044,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Syntermitinae,Syntermes_parallelus,NA,1,1Aa,MZUSP,MZUSP 14753,#Forrageando no solo,,,,,,Syntermes parallelus
1045,25/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Syntermes_peruanus,NA,1,2Ba,MZUSP,,#Interior de tronco,,,,,,Syntermes peruanus
1046,6/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Syntermes_peruanus,NA,1,1Ca,MZUSP,MZUSP 14684,#No solo e Planicapritermes no tronco,,,,,,Syntermes peruanus
1047,6/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Syntermes_peruanus,NA,1,4Da,MZUSP,MZUSP 14749,#No solo,,,,,,Syntermes peruanus
